x,y,STATION_PRESSURE_FLAG,WIND_SPEED,PROVINCE_CODE,ID,UTC_DAY,WEATHER_FRE_DESC,WIND_SPEED_FLAG,UTC_DATE,HUMIDEX,STATION_PRESSURE,LOCAL_MONTH,RELATIVE_HUMIDITY,DEW_POINT_TEMP,WEATHER_ENG_DESC,LOCAL_DAY,RELATIVE_HUMIDITY_FLAG,PRECIP_AMOUNT,WIND_DIRECTION,VISIBILITY,VISIBILITY_FLAG,WINDCHILL_FLAG,CLIMATE_IDENTIFIER,UTC_MONTH,LOCAL_YEAR,WINDCHILL,WIND_DIRECTION_FLAG,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,UTC_YEAR,DEW_POINT_TEMP_FLAG,LOCAL_DATE,STATION_NAME,TEMP,HUMIDEX_FLAG,TEMP_FLAG
-114.01333333333334,51.1225,,12,AB,3031092.2020.9.18.15,18,Fumée,,2020-09-18T22:00:00,,88.71,9,51,9.5,Smoke,18,,,15,8.1,,,3031092,9,2020,,,,15,2020,,2020-09-18 15:00:00,CALGARY INTL A,19.9,,
-114.01333333333334,51.1225,,15,AB,3031092.2020.9.18.16,18,Fumée,,2020-09-18T23:00:00,,88.66,9,48,9.0,Smoke,18,,,15,9.7,,,3031092,9,2020,,,,16,2020,,2020-09-18 16:00:00,CALGARY INTL A,20.1,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.18.17,19,Fumée,,2020-09-19T00:00:00,,88.64,9,50,8.7,Smoke,18,,,15,9.7,,,3031092,9,2020,,,,17,2020,,2020-09-18 17:00:00,CALGARY INTL A,19.3,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.18.18,19,Fumée,,2020-09-19T01:00:00,,88.63,9,54,8.4,Smoke,18,,,14,9.7,,,3031092,9,2020,,,,18,2020,,2020-09-18 18:00:00,CALGARY INTL A,17.8,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.18.19,19,Fumée,,2020-09-19T02:00:00,,88.59,9,65,8.4,Smoke,18,,,13,9.7,,,3031092,9,2020,,,,19,2020,,2020-09-18 19:00:00,CALGARY INTL A,14.8,,
-114.01333333333334,51.1225,,5,AB,3031092.2020.9.18.20,19,Fumée,,2020-09-19T03:00:00,,88.6,9,66,8.4,Smoke,18,,,12,9.7,,,3031092,9,2020,,,,20,2020,,2020-09-18 20:00:00,CALGARY INTL A,14.7,,
-114.01333333333334,51.1225,,9,AB,3031092.2020.9.18.21,19,Fumée,,2020-09-19T04:00:00,,88.59,9,67,8.2,Smoke,18,,,18,8.1,,,3031092,9,2020,,,,21,2020,,2020-09-18 21:00:00,CALGARY INTL A,14.2,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.9.18.22,19,Fumée,,2020-09-19T05:00:00,,88.56,9,70,8.4,Smoke,18,,,19,9.7,,,3031092,9,2020,,,,22,2020,,2020-09-18 22:00:00,CALGARY INTL A,13.8,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.9.18.23,19,Fumée,,2020-09-19T06:00:00,,88.51,9,80,7.9,Smoke,18,,,2,8.1,,,3031092,9,2020,,,,23,2020,,2020-09-18 23:00:00,CALGARY INTL A,11.2,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.9.19.0,19,Fumée,,2020-09-19T07:00:00,,88.45,9,80,7.8,Smoke,19,,,36,8.1,,,3031092,9,2020,,,,0,2020,,2020-09-19 00:00:00,CALGARY INTL A,11.1,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.19.1,19,Fumée,,2020-09-19T08:00:00,,88.39,9,82,8.7,Smoke,19,,,23,8.1,,,3031092,9,2020,,,,1,2020,,2020-09-19 01:00:00,CALGARY INTL A,11.7,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.9.19.2,19,Fumée,,2020-09-19T09:00:00,,88.34,9,81,8.5,Smoke,19,,,36,8.1,,,3031092,9,2020,,,,2,2020,,2020-09-19 02:00:00,CALGARY INTL A,11.6,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.9.19.3,19,Fumée,,2020-09-19T10:00:00,,88.28,9,84,8.4,Smoke,19,,,19,8.1,,,3031092,9,2020,,,,3,2020,,2020-09-19 03:00:00,CALGARY INTL A,10.9,,
-114.01333333333334,51.1225,,9,AB,3031092.2020.9.19.4,19,Fumée,,2020-09-19T11:00:00,,88.25,9,83,9.0,Smoke,19,,,21,9.7,,,3031092,9,2020,,,,4,2020,,2020-09-19 04:00:00,CALGARY INTL A,11.8,,
-114.01333333333334,51.1225,,12,AB,3031092.2020.9.19.5,19,Fumée,,2020-09-19T12:00:00,,88.24,9,84,8.7,Smoke,19,,,15,8.1,,,3031092,9,2020,,,,5,2020,,2020-09-19 05:00:00,CALGARY INTL A,11.3,,
-114.01333333333334,51.1225,,6,AB,3031092.2020.9.19.6,19,Fumée,,2020-09-19T13:00:00,,88.2,9,84,8.1,Smoke,19,,,21,8.1,,,3031092,9,2020,,,,6,2020,,2020-09-19 06:00:00,CALGARY INTL A,10.7,,
-114.01333333333334,51.1225,,0,AB,3031092.2020.9.19.7,19,Brouillard,,2020-09-19T14:00:00,,88.18,9,73,8.0,Fog,19,,,0,8.1,,,3031092,9,2020,,,,7,2020,,2020-09-19 07:00:00,CALGARY INTL A,12.7,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.9.19.8,19,Brume sèche,,2020-09-19T15:00:00,,88.19,9,49,5.9,Haze,19,,,1,8.1,,,3031092,9,2020,,,,8,2020,,2020-09-19 08:00:00,CALGARY INTL A,16.7,,
-114.01333333333334,51.1225,,19,AB,3031092.2020.9.19.9,19,Brume sèche,,2020-09-19T16:00:00,,88.15,9,40,5.3,Haze,19,,,33,8.1,,,3031092,9,2020,,,,9,2020,,2020-09-19 09:00:00,CALGARY INTL A,19.0,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.19.10,19,Brume sèche,,2020-09-19T17:00:00,,88.19,9,41,6.0,Haze,19,,,32,8.1,,,3031092,9,2020,,,,10,2020,,2020-09-19 10:00:00,CALGARY INTL A,19.4,,
-114.01333333333334,51.1225,,30,AB,3031092.2020.9.19.11,19,Brume sèche,,2020-09-19T18:00:00,,88.21,9,39,5.0,Haze,19,,,29,8.1,,,3031092,9,2020,,,,11,2020,,2020-09-19 11:00:00,CALGARY INTL A,19.1,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.19.12,19,Brume sèche,,2020-09-19T19:00:00,,88.22,9,40,5.7,Haze,19,,,35,8.1,,,3031092,9,2020,,,,12,2020,,2020-09-19 12:00:00,CALGARY INTL A,19.4,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.19.13,19,Brume sèche,,2020-09-19T20:00:00,,88.25,9,37,5.1,Haze,19,,,32,9.7,,,3031092,9,2020,,,,13,2020,,2020-09-19 13:00:00,CALGARY INTL A,20.0,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.9.19.14,19,Brume sèche,,2020-09-19T21:00:00,,88.29,9,43,6.8,Haze,19,,,35,9.7,,,3031092,9,2020,,,,14,2020,,2020-09-19 14:00:00,CALGARY INTL A,19.7,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.9.19.15,19,Fumée,,2020-09-19T22:00:00,,88.3,9,42,6.0,Smoke,19,,,34,9.7,,,3031092,9,2020,,,,15,2020,,2020-09-19 15:00:00,CALGARY INTL A,19.0,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.19.16,19,ND,,2020-09-19T23:00:00,,88.3,9,45,6.3,NA,19,,,34,12.9,,,3031092,9,2020,,,,16,2020,,2020-09-19 16:00:00,CALGARY INTL A,18.3,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.9.19.17,20,Nuageux,,2020-09-20T00:00:00,,88.31,9,52,7.1,Cloudy,19,,,1,12.9,,,3031092,9,2020,,,,17,2020,,2020-09-19 17:00:00,CALGARY INTL A,17.1,,
-114.01333333333334,51.1225,,5,AB,3031092.2020.9.19.18,20,Brume sèche,,2020-09-20T01:00:00,,88.33,9,45,6.2,Haze,19,,,26,9.7,,,3031092,9,2020,,,,18,2020,,2020-09-19 18:00:00,CALGARY INTL A,18.1,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.19.19,20,"Pluie,Fumée",,2020-09-20T02:00:00,,88.33,9,70,9.6,"Rain,Smoke",19,,,9,8.1,,,3031092,9,2020,,,,19,2020,,2020-09-19 19:00:00,CALGARY INTL A,14.9,,
-114.01333333333334,51.1225,,9,AB,3031092.2020.9.19.20,20,Fumée,,2020-09-20T03:00:00,,88.33,9,59,8.3,Smoke,19,,,25,8.1,,,3031092,9,2020,,,,20,2020,,2020-09-19 20:00:00,CALGARY INTL A,16.3,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.19.21,20,Fumée,,2020-09-20T04:00:00,,88.38,9,59,8.3,Smoke,19,,,23,8.1,,,3031092,9,2020,,,,21,2020,,2020-09-19 21:00:00,CALGARY INTL A,16.4,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.19.22,20,Fumée,,2020-09-20T05:00:00,,88.39,9,58,7.9,Smoke,19,,,22,8.1,,,3031092,9,2020,,,,22,2020,,2020-09-19 22:00:00,CALGARY INTL A,16.2,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.19.23,20,Fumée,,2020-09-20T06:00:00,,88.4,9,60,8.0,Smoke,19,,,21,6.4,,,3031092,9,2020,,,,23,2020,,2020-09-19 23:00:00,CALGARY INTL A,15.7,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.20.0,20,Fumée,,2020-09-20T07:00:00,,88.39,9,61,7.7,Smoke,20,,,21,6.4,,,3031092,9,2020,,,,0,2020,,2020-09-20 00:00:00,CALGARY INTL A,15.0,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.9.20.1,20,Fumée,,2020-09-20T08:00:00,,88.39,9,59,6.8,Smoke,20,,,34,8.1,,,3031092,9,2020,,,,1,2020,,2020-09-20 01:00:00,CALGARY INTL A,14.7,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.20.2,20,Fumée,,2020-09-20T09:00:00,,88.43,9,75,8.6,Smoke,20,,,34,9.7,,,3031092,9,2020,,,,2,2020,,2020-09-20 02:00:00,CALGARY INTL A,12.9,,
-114.01333333333334,51.1225,,22,AB,3031092.2020.9.20.3,20,Fumée,,2020-09-20T10:00:00,,88.47,9,76,9.3,Smoke,20,,,34,8.1,,,3031092,9,2020,,,,3,2020,,2020-09-20 03:00:00,CALGARY INTL A,13.4,,
-114.01333333333334,51.1225,,22,AB,3031092.2020.9.20.4,20,Fumée,,2020-09-20T11:00:00,,88.52,9,75,8.8,Smoke,20,,,35,8.1,,,3031092,9,2020,,,,4,2020,,2020-09-20 04:00:00,CALGARY INTL A,13.2,,
-114.01333333333334,51.1225,,22,AB,3031092.2020.9.20.5,20,Fumée,,2020-09-20T12:00:00,,88.55,9,73,8.1,Smoke,20,,,34,8.1,,,3031092,9,2020,,,,5,2020,,2020-09-20 05:00:00,CALGARY INTL A,12.8,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.9.20.6,20,Fumée,,2020-09-20T13:00:00,,88.58,9,70,7.4,Smoke,20,,,34,8.1,,,3031092,9,2020,,,,6,2020,,2020-09-20 06:00:00,CALGARY INTL A,12.7,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.9.20.7,20,Fumée,,2020-09-20T14:00:00,,88.64,9,66,6.9,Smoke,20,,,34,9.7,,,3031092,9,2020,,,,7,2020,,2020-09-20 07:00:00,CALGARY INTL A,13.1,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.9.20.8,20,Fumée,,2020-09-20T15:00:00,,88.7,9,64,6.8,Smoke,20,,,34,9.7,,,3031092,9,2020,,,,8,2020,,2020-09-20 08:00:00,CALGARY INTL A,13.3,,
-114.01333333333334,51.1225,,19,AB,3031092.2020.9.20.9,20,ND,,2020-09-20T16:00:00,,88.73,9,62,7.2,NA,20,,,35,12.9,,,3031092,9,2020,,,,9,2020,,2020-09-20 09:00:00,CALGARY INTL A,14.4,,
-114.01333333333334,51.1225,,23,AB,3031092.2020.9.20.10,20,ND,,2020-09-20T17:00:00,,88.75,9,52,6.5,NA,20,,,35,14.5,,,3031092,9,2020,,,,10,2020,,2020-09-20 10:00:00,CALGARY INTL A,16.3,,
-114.01333333333334,51.1225,,28,AB,3031092.2020.9.20.11,20,Généralement dégagé,,2020-09-20T18:00:00,,88.77,9,46,5.8,Mainly Clear,20,,,35,12.9,,,3031092,9,2020,,,,11,2020,,2020-09-20 11:00:00,CALGARY INTL A,17.4,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.9.20.12,20,ND,,2020-09-20T19:00:00,,88.76,9,45,5.9,NA,20,,,35,12.9,,,3031092,9,2020,,,,12,2020,,2020-09-20 12:00:00,CALGARY INTL A,17.8,,
-114.01333333333334,51.1225,,22,AB,3031092.2020.9.20.13,20,ND,,2020-09-20T20:00:00,,88.73,9,42,5.7,NA,20,,,36,14.5,,,3031092,9,2020,,,,13,2020,,2020-09-20 13:00:00,CALGARY INTL A,18.6,,
-114.01333333333334,51.1225,,13,AB,3031092.2020.9.20.14,20,Généralement dégagé,,2020-09-20T21:00:00,,88.69,9,42,6.2,Mainly Clear,20,,,1,14.5,,,3031092,9,2020,,,,14,2020,,2020-09-20 14:00:00,CALGARY INTL A,19.1,,
-114.01333333333334,51.1225,,13,AB,3031092.2020.9.20.15,20,ND,,2020-09-20T22:00:00,,88.7,9,41,6.1,NA,20,,,36,12.9,,,3031092,9,2020,,,,15,2020,,2020-09-20 15:00:00,CALGARY INTL A,19.4,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.20.16,20,ND,,2020-09-20T23:00:00,,88.67,9,40,5.3,NA,20,,,5,12.9,,,3031092,9,2020,,,,16,2020,,2020-09-20 16:00:00,CALGARY INTL A,19.2,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.20.17,21,Dégagé,,2020-09-21T00:00:00,,88.69,9,43,5.9,Clear,20,,,9,14.5,,,3031092,9,2020,,,,17,2020,,2020-09-20 17:00:00,CALGARY INTL A,18.7,,
-114.01333333333334,51.1225,,12,AB,3031092.2020.9.20.18,21,ND,,2020-09-21T01:00:00,,88.7,9,48,6.2,NA,20,,,7,16.1,,,3031092,9,2020,,,,18,2020,,2020-09-20 18:00:00,CALGARY INTL A,17.1,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.20.19,21,ND,,2020-09-21T02:00:00,,88.73,9,52,5.4,NA,20,,,8,16.1,,,3031092,9,2020,,,,19,2020,,2020-09-20 19:00:00,CALGARY INTL A,15.2,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.20.20,21,Généralement nuageux,,2020-09-21T03:00:00,,88.78,9,54,4.9,Mostly Cloudy,20,,,21,16.1,,,3031092,9,2020,,,,20,2020,,2020-09-20 20:00:00,CALGARY INTL A,13.9,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.20.21,21,ND,,2020-09-21T04:00:00,,88.78,9,57,4.7,NA,20,,,13,16.1,,,3031092,9,2020,,,,21,2020,,2020-09-20 21:00:00,CALGARY INTL A,13.0,,
-114.01333333333334,51.1225,,0,AB,3031092.2020.9.20.22,21,ND,,2020-09-21T05:00:00,,88.82,9,67,4.8,NA,20,,,0,24.1,,,3031092,9,2020,,,,22,2020,,2020-09-20 22:00:00,CALGARY INTL A,10.7,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.9.20.23,21,Dégagé,,2020-09-21T06:00:00,,88.82,9,73,4.2,Clear,20,,,35,24.1,,,3031092,9,2020,,,,23,2020,,2020-09-20 23:00:00,CALGARY INTL A,8.8,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.9.21.0,21,ND,,2020-09-21T07:00:00,,88.8,9,77,4.2,NA,21,,,2,24.1,,,3031092,9,2020,,,,0,2020,,2020-09-21 00:00:00,CALGARY INTL A,8.1,,
-114.01333333333334,51.1225,,0,AB,3031092.2020.9.21.1,21,ND,,2020-09-21T08:00:00,,88.78,9,79,3.6,NA,21,,,0,24.1,,,3031092,9,2020,,,,1,2020,,2020-09-21 01:00:00,CALGARY INTL A,7.0,,
-114.01333333333334,51.1225,,6,AB,3031092.2020.9.21.2,21,Dégagé,,2020-09-21T09:00:00,,88.74,9,80,4.7,Clear,21,,,20,24.1,,,3031092,9,2020,,,,2,2020,,2020-09-21 02:00:00,CALGARY INTL A,8.0,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.21.3,21,ND,,2020-09-21T10:00:00,,88.69,9,78,4.6,NA,21,,,20,24.1,,,3031092,9,2020,,,,3,2020,,2020-09-21 03:00:00,CALGARY INTL A,8.1,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.21.4,21,ND,,2020-09-21T11:00:00,,88.68,9,82,3.1,NA,21,,,24,24.1,,,3031092,9,2020,,,,4,2020,,2020-09-21 04:00:00,CALGARY INTL A,6.0,,
-114.01333333333334,51.1225,,0,AB,3031092.2020.9.21.5,21,Dégagé,,2020-09-21T12:00:00,,88.71,9,81,3.6,Clear,21,,,0,24.1,,,3031092,9,2020,,,,5,2020,,2020-09-21 05:00:00,CALGARY INTL A,6.7,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.9.21.6,21,ND,,2020-09-21T13:00:00,,88.7,9,75,2.6,NA,21,,,28,32.2,,,3031092,9,2020,,,,6,2020,,2020-09-21 06:00:00,CALGARY INTL A,6.7,,
-114.01333333333334,51.1225,,5,AB,3031092.2020.9.21.7,21,ND,,2020-09-21T14:00:00,,88.72,9,69,2.5,NA,21,,,20,32.2,,,3031092,9,2020,,,,7,2020,,2020-09-21 07:00:00,CALGARY INTL A,7.7,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.21.8,21,Nuageux,,2020-09-21T15:00:00,,88.73,9,60,3.0,Cloudy,21,,,20,48.3,,,3031092,9,2020,,,,8,2020,,2020-09-21 08:00:00,CALGARY INTL A,10.3,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.21.9,21,ND,,2020-09-21T16:00:00,,88.76,9,46,2.7,NA,21,,,23,48.3,,,3031092,9,2020,,,,9,2020,,2020-09-21 09:00:00,CALGARY INTL A,14.2,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.21.10,21,ND,,2020-09-21T17:00:00,,88.76,9,39,3.0,NA,21,,,20,48.3,,,3031092,9,2020,,,,10,2020,,2020-09-21 10:00:00,CALGARY INTL A,17.0,,
-114.01333333333334,51.1225,,13,AB,3031092.2020.9.21.11,21,Généralement nuageux,,2020-09-21T18:00:00,,88.74,9,30,1.1,Mostly Cloudy,21,,,25,48.3,,,3031092,9,2020,,,,11,2020,,2020-09-21 11:00:00,CALGARY INTL A,18.8,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.9.21.12,21,ND,,2020-09-21T19:00:00,,88.71,9,28,0.9,NA,21,,,32,48.3,,,3031092,9,2020,,,,12,2020,,2020-09-21 12:00:00,CALGARY INTL A,19.9,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.21.13,21,ND,,2020-09-21T20:00:00,,88.69,9,26,0.8,NA,21,,,1,48.3,,,3031092,9,2020,,,,13,2020,,2020-09-21 13:00:00,CALGARY INTL A,20.6,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.9.21.14,21,Nuageux,,2020-09-21T21:00:00,,88.65,9,25,-0.2,Cloudy,21,,,6,48.3,,,3031092,9,2020,,,,14,2020,,2020-09-21 14:00:00,CALGARY INTL A,20.2,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.9.21.15,21,ND,,2020-09-21T22:00:00,,88.63,9,26,0.5,NA,21,,,12,48.3,,,3031092,9,2020,,,,15,2020,,2020-09-21 15:00:00,CALGARY INTL A,20.6,,
-114.01333333333334,51.1225,,13,AB,3031092.2020.9.21.16,21,ND,,2020-09-21T23:00:00,,88.61,9,29,1.6,NA,21,,,16,48.3,,,3031092,9,2020,,,,16,2020,,2020-09-21 16:00:00,CALGARY INTL A,20.1,,
-114.01333333333334,51.1225,,6,AB,3031092.2020.9.21.17,22,Nuageux,,2020-09-22T00:00:00,,88.63,9,31,1.6,Cloudy,21,,,17,48.3,,,3031092,9,2020,,,,17,2020,,2020-09-21 17:00:00,CALGARY INTL A,19.1,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.21.18,22,ND,,2020-09-22T01:00:00,,88.71,9,44,4.2,NA,21,,,1,48.3,,,3031092,9,2020,,,,18,2020,,2020-09-21 18:00:00,CALGARY INTL A,16.5,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.9.21.19,22,ND,,2020-09-22T02:00:00,,88.78,9,51,5.1,NA,21,,,35,24.1,,,3031092,9,2020,,,,19,2020,,2020-09-21 19:00:00,CALGARY INTL A,15.2,,
-114.01333333333334,51.1225,,14,AB,3031092.2020.9.21.20,22,Généralement nuageux,,2020-09-22T03:00:00,,88.8,9,60,5.7,Mostly Cloudy,21,,,35,16.1,,,3031092,9,2020,,,,20,2020,,2020-09-21 20:00:00,CALGARY INTL A,13.3,,
-114.01333333333334,51.1225,,19,AB,3031092.2020.9.21.21,22,ND,,2020-09-22T04:00:00,,88.84,9,70,6.2,NA,21,,,36,24.1,,,3031092,9,2020,,,,21,2020,,2020-09-21 21:00:00,CALGARY INTL A,11.5,,
-114.01333333333334,51.1225,,16,AB,3031092.2020.9.21.22,22,ND,,2020-09-22T05:00:00,,88.88,9,73,6.5,NA,21,,,34,16.1,,,3031092,9,2020,,,,22,2020,,2020-09-21 22:00:00,CALGARY INTL A,11.1,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.9.21.23,22,Généralement nuageux,,2020-09-22T06:00:00,,88.92,9,75,6.6,Mostly Cloudy,21,,,35,16.1,,,3031092,9,2020,,,,23,2020,,2020-09-21 23:00:00,CALGARY INTL A,10.9,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.22.0,22,ND,,2020-09-22T07:00:00,,88.97,9,78,6.3,NA,22,,,35,16.1,,,3031092,9,2020,,,,0,2020,,2020-09-22 00:00:00,CALGARY INTL A,10.0,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.22.1,22,ND,,2020-09-22T08:00:00,,89.01,9,81,6.0,NA,22,,,34,24.1,,,3031092,9,2020,,,,1,2020,,2020-09-22 01:00:00,CALGARY INTL A,9.1,,
-114.01333333333334,51.1225,,14,AB,3031092.2020.9.22.2,22,Généralement nuageux,,2020-09-22T09:00:00,,89.07,9,82,5.6,Mostly Cloudy,22,,,34,24.1,,,3031092,9,2020,,,,2,2020,,2020-09-22 02:00:00,CALGARY INTL A,8.4,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.9.22.3,22,ND,,2020-09-22T10:00:00,,89.09,9,81,4.8,NA,22,,,34,24.1,,,3031092,9,2020,,,,3,2020,,2020-09-22 03:00:00,CALGARY INTL A,7.8,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.9.22.4,22,ND,,2020-09-22T11:00:00,,89.15,9,83,4.4,NA,22,,,33,24.1,,,3031092,9,2020,,,,4,2020,,2020-09-22 04:00:00,CALGARY INTL A,7.1,,
-114.01333333333334,51.1225,,0,AB,3031092.2020.9.22.5,22,Dégagé,,2020-09-22T12:00:00,,89.19,9,85,3.9,Clear,22,,,0,24.1,,,3031092,9,2020,,,,5,2020,,2020-09-22 05:00:00,CALGARY INTL A,6.2,,
-114.01333333333334,51.1225,,6,AB,3031092.2020.9.22.6,22,ND,,2020-09-22T13:00:00,,89.24,9,85,3.5,NA,22,,,33,24.1,,,3031092,9,2020,,,,6,2020,,2020-09-22 06:00:00,CALGARY INTL A,5.7,,
-114.01333333333334,51.1225,,6,AB,3031092.2020.9.22.7,22,ND,,2020-09-22T14:00:00,,89.26,9,86,3.4,NA,22,,,34,24.1,,,3031092,9,2020,,,,7,2020,,2020-09-22 07:00:00,CALGARY INTL A,5.6,,
-114.01333333333334,51.1225,,0,AB,3031092.2020.9.22.8,22,Nuageux,,2020-09-22T15:00:00,,89.3,9,83,5.4,Cloudy,22,,,0,24.1,,,3031092,9,2020,,,,8,2020,,2020-09-22 08:00:00,CALGARY INTL A,8.1,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.9.22.9,22,ND,,2020-09-22T16:00:00,,89.29,9,67,4.8,NA,22,,,36,24.1,,,3031092,9,2020,,,,9,2020,,2020-09-22 09:00:00,CALGARY INTL A,10.6,,
-114.01333333333334,51.1225,,15,AB,3031092.2020.9.22.10,22,ND,,2020-09-22T17:00:00,,89.28,9,56,4.0,NA,22,,,15,24.1,,,3031092,9,2020,,,,10,2020,,2020-09-22 10:00:00,CALGARY INTL A,12.6,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.9.22.11,22,Nuageux,,2020-09-22T18:00:00,,89.27,9,49,3.4,Cloudy,22,,,15,24.1,,,3031092,9,2020,,,,11,2020,,2020-09-22 11:00:00,CALGARY INTL A,13.8,,
-114.01333333333334,51.1225,,13,AB,3031092.2020.9.22.12,22,ND,,2020-09-22T19:00:00,,89.23,9,48,3.4,NA,22,,,17,24.1,,,3031092,9,2020,,,,12,2020,,2020-09-22 12:00:00,CALGARY INTL A,14.2,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.9.22.13,22,ND,,2020-09-22T20:00:00,,89.17,9,45,3.6,NA,22,,,17,24.1,,,3031092,9,2020,,,,13,2020,,2020-09-22 13:00:00,CALGARY INTL A,15.4,,
-114.01333333333334,51.1225,,22,AB,3031092.2020.9.22.14,22,Généralement nuageux,,2020-09-22T21:00:00,,89.14,9,46,4.4,Mostly Cloudy,22,,,16,24.1,,,3031092,9,2020,,,,14,2020,,2020-09-22 14:00:00,CALGARY INTL A,15.8,,
-114.01333333333334,51.1225,,23,AB,3031092.2020.9.22.15,22,ND,,2020-09-22T22:00:00,,89.1,9,45,4.1,NA,22,,,15,24.1,,,3031092,9,2020,,,,15,2020,,2020-09-22 15:00:00,CALGARY INTL A,15.9,,
-114.01333333333334,51.1225,,23,AB,3031092.2020.9.22.16,22,ND,,2020-09-22T23:00:00,,89.06,9,43,2.9,NA,22,,,15,48.3,,,3031092,9,2020,,,,16,2020,,2020-09-22 16:00:00,CALGARY INTL A,15.5,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.9.22.17,23,Généralement nuageux,,2020-09-23T00:00:00,,89.05,9,46,3.1,Mostly Cloudy,22,,,17,24.1,,,3031092,9,2020,,,,17,2020,,2020-09-22 17:00:00,CALGARY INTL A,14.4,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.9.22.18,23,ND,,2020-09-23T01:00:00,,89.05,9,49,3.2,NA,22,,,16,24.1,,,3031092,9,2020,,,,18,2020,,2020-09-22 18:00:00,CALGARY INTL A,13.8,,
-114.01333333333334,51.1225,,15,AB,3031092.2020.9.22.19,23,ND,,2020-09-23T02:00:00,,89.06,9,53,2.9,NA,22,,,17,24.1,,,3031092,9,2020,,,,19,2020,,2020-09-22 19:00:00,CALGARY INTL A,12.2,,
-114.01333333333334,51.1225,,14,AB,3031092.2020.9.22.20,23,Généralement dégagé,,2020-09-23T03:00:00,,89.07,9,57,2.9,Mainly Clear,22,,,16,24.1,,,3031092,9,2020,,,,20,2020,,2020-09-22 20:00:00,CALGARY INTL A,11.0,,
-114.01333333333334,51.1225,,14,AB,3031092.2020.9.22.21,23,ND,,2020-09-23T04:00:00,,89.04,9,63,3.3,NA,22,,,16,24.1,,,3031092,9,2020,,,,21,2020,,2020-09-22 21:00:00,CALGARY INTL A,10.0,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.9.22.22,23,ND,,2020-09-23T05:00:00,,89.02,9,72,3.9,NA,22,,,18,24.1,,,3031092,9,2020,,,,22,2020,,2020-09-22 22:00:00,CALGARY INTL A,8.6,,
