x,y,WIND_SPEED,LOCAL_HOUR,RELATIVE_HUMIDITY_FLAG,UTC_DATE,HUMIDEX,PROVINCE_CODE,RELATIVE_HUMIDITY,UTC_DAY,DEW_POINT_TEMP_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION_FLAG,ID,STATION_PRESSURE_FLAG,UTC_MONTH,WEATHER_ENG_DESC,STATION_PRESSURE,STATION_NAME,TEMP,LOCAL_YEAR,PRECIP_AMOUNT,HUMIDEX_FLAG,UTC_YEAR,VISIBILITY,DEW_POINT_TEMP,WIND_SPEED_FLAG,TEMP_FLAG,VISIBILITY_FLAG,LOCAL_DAY,WEATHER_FRE_DESC,CLIMATE_IDENTIFIER,LOCAL_MONTH,LOCAL_DATE,WIND_DIRECTION,PRECIP_AMOUNT_FLAG
-113.57944444444445,53.31,11,0,,2018-05-16T07:00:00,,AB,38,16,,,,,3012216.2018.5.16.0,,5,NA,92.67,EDMONTON INTL A,15.4,2018,,,2018,24.1,1.3,,,,16,ND,3012216,5,2018-05-16 00:00:00,4,
-113.57944444444445,53.31,5,1,,2018-05-16T08:00:00,,AB,39,16,,,,,3012216.2018.5.16.1,,5,NA,92.71,EDMONTON INTL A,15.3,2018,,,2018,24.1,1.5,,,,16,ND,3012216,5,2018-05-16 01:00:00,11,
-113.57944444444445,53.31,14,2,,2018-05-16T09:00:00,,AB,41,16,,,,,3012216.2018.5.16.2,,5,Mostly Cloudy,92.71,EDMONTON INTL A,14.7,2018,,,2018,24.1,1.6,,,,16,Généralement nuageux,3012216,5,2018-05-16 02:00:00,2,
-113.57944444444445,53.31,13,3,,2018-05-16T10:00:00,,AB,41,16,,,,,3012216.2018.5.16.3,,5,NA,92.71,EDMONTON INTL A,14.4,2018,,,2018,24.1,1.3,,,,16,ND,3012216,5,2018-05-16 03:00:00,3,
-113.57944444444445,53.31,4,4,,2018-05-16T11:00:00,,AB,51,16,,,,,3012216.2018.5.16.4,,5,NA,92.75,EDMONTON INTL A,12.5,2018,,,2018,24.1,2.7,,,,16,ND,3012216,5,2018-05-16 04:00:00,33,
-113.57944444444445,53.31,4,5,,2018-05-16T12:00:00,,AB,59,16,,,,,3012216.2018.5.16.5,,5,Mostly Cloudy,92.79,EDMONTON INTL A,11.0,2018,,,2018,24.1,3.2,,,,16,Généralement nuageux,3012216,5,2018-05-16 05:00:00,24,
-113.57944444444445,53.31,9,6,,2018-05-16T13:00:00,,AB,60,16,,,,,3012216.2018.5.16.6,,5,NA,92.87,EDMONTON INTL A,11.8,2018,,,2018,24.1,4.4,,,,16,ND,3012216,5,2018-05-16 06:00:00,28,
-113.57944444444445,53.31,3,7,,2018-05-16T14:00:00,,AB,48,16,,,,,3012216.2018.5.16.7,,5,NA,92.9,EDMONTON INTL A,15.2,2018,,,2018,24.1,4.4,,,,16,ND,3012216,5,2018-05-16 07:00:00,35,
-113.57944444444445,53.31,21,8,,2018-05-16T15:00:00,,AB,26,16,,,,,3012216.2018.5.16.8,,5,Mostly Cloudy,92.9,EDMONTON INTL A,19.4,2018,,,2018,24.1,-0.5,,,,16,Généralement nuageux,3012216,5,2018-05-16 08:00:00,4,
-113.57944444444445,53.31,25,9,,2018-05-16T16:00:00,,AB,23,16,,,,,3012216.2018.5.16.9,,5,NA,92.91,EDMONTON INTL A,21.1,2018,,,2018,24.1,-0.9,,,,16,ND,3012216,5,2018-05-16 09:00:00,4,
-113.57944444444445,53.31,25,10,,2018-05-16T17:00:00,,AB,23,16,,,,,3012216.2018.5.16.10,,5,NA,92.91,EDMONTON INTL A,22.2,2018,,,2018,24.1,0.2,,,,16,ND,3012216,5,2018-05-16 10:00:00,6,
-113.57944444444445,53.31,28,11,,2018-05-16T18:00:00,,AB,19,16,,,,,3012216.2018.5.16.11,,5,Mainly Clear,92.92,EDMONTON INTL A,24.4,2018,,,2018,24.1,-0.4,,,,16,Généralement dégagé,3012216,5,2018-05-16 11:00:00,6,
-113.57944444444445,53.31,19,12,,2018-05-16T19:00:00,,AB,18,16,,,,,3012216.2018.5.16.12,,5,NA,92.91,EDMONTON INTL A,24.0,2018,,,2018,24.1,-1.6,,,,16,ND,3012216,5,2018-05-16 12:00:00,3,
-113.57944444444445,53.31,22,13,,2018-05-16T20:00:00,,AB,19,16,,,,,3012216.2018.5.16.13,,5,NA,92.9,EDMONTON INTL A,24.9,2018,,,2018,24.1,0.2,,,,16,ND,3012216,5,2018-05-16 13:00:00,5,
-113.57944444444445,53.31,24,14,,2018-05-16T21:00:00,,AB,22,16,,,,,3012216.2018.5.16.14,,5,Mostly Cloudy,92.92,EDMONTON INTL A,25.0,2018,,,2018,24.1,1.7,,,,16,Généralement nuageux,3012216,5,2018-05-16 14:00:00,6,
-113.57944444444445,53.31,25,15,,2018-05-16T22:00:00,,AB,21,16,,,,,3012216.2018.5.16.15,,5,NA,92.93,EDMONTON INTL A,24.0,2018,,,2018,24.1,0.7,,,,16,ND,3012216,5,2018-05-16 15:00:00,8,
-113.57944444444445,53.31,27,16,,2018-05-16T23:00:00,,AB,24,16,,,,,3012216.2018.5.16.16,,5,NA,92.91,EDMONTON INTL A,23.1,2018,,,2018,24.1,1.7,,,,16,ND,3012216,5,2018-05-16 16:00:00,7,
-113.57944444444445,53.31,27,17,,2018-05-17T00:00:00,,AB,26,17,,,,,3012216.2018.5.16.17,,5,Cloudy,92.92,EDMONTON INTL A,22.1,2018,,,2018,24.1,2.0,,,,16,Nuageux,3012216,5,2018-05-16 17:00:00,6,
-113.57944444444445,53.31,35,18,,2018-05-17T01:00:00,,AB,31,17,,,,,3012216.2018.5.16.18,,5,NA,92.92,EDMONTON INTL A,20.9,2018,,,2018,24.1,3.5,,,,16,ND,3012216,5,2018-05-16 18:00:00,4,
-113.57944444444445,53.31,24,19,,2018-05-17T02:00:00,,AB,34,17,,,,,3012216.2018.5.16.19,,5,NA,93.04,EDMONTON INTL A,19.7,2018,,,2018,24.1,3.4,,,,16,ND,3012216,5,2018-05-16 19:00:00,4,
-113.57944444444445,53.31,34,20,,2018-05-17T03:00:00,,AB,48,17,,,,,3012216.2018.5.16.20,,5,Rain,93.18,EDMONTON INTL A,16.2,2018,,,2018,19.3,5.3,,,,16,Pluie,3012216,5,2018-05-16 20:00:00,2,
-113.57944444444445,53.31,30,21,,2018-05-17T04:00:00,,AB,61,17,,,,,3012216.2018.5.16.21,,5,Rain,93.33,EDMONTON INTL A,14.1,2018,,,2018,19.3,6.7,,,,16,Pluie,3012216,5,2018-05-16 21:00:00,2,
-113.57944444444445,53.31,25,22,,2018-05-17T05:00:00,,AB,79,17,,,,,3012216.2018.5.16.22,,5,Rain,93.39,EDMONTON INTL A,11.8,2018,,,2018,19.3,8.2,,,,16,Pluie,3012216,5,2018-05-16 22:00:00,4,
-113.57944444444445,53.31,20,23,,2018-05-17T06:00:00,,AB,86,17,,,,,3012216.2018.5.16.23,,5,Rain,93.41,EDMONTON INTL A,10.6,2018,,,2018,16.1,8.4,,,,16,Pluie,3012216,5,2018-05-16 23:00:00,3,
-113.57944444444445,53.31,9,0,,2018-05-17T07:00:00,,AB,88,17,,,,,3012216.2018.5.17.0,,5,Rain,93.52,EDMONTON INTL A,10.2,2018,,,2018,16.1,8.3,,,,17,Pluie,3012216,5,2018-05-17 00:00:00,5,
-113.57944444444445,53.31,26,1,,2018-05-17T08:00:00,,AB,98,17,,,,,3012216.2018.5.17.1,,5,Heavy Rain Showers,93.54,EDMONTON INTL A,8.4,2018,,,2018,14.5,8.1,,,,17,Averses de pluie forte,3012216,5,2018-05-17 01:00:00,5,
-113.57944444444445,53.31,9,2,,2018-05-17T09:00:00,,AB,99,17,,,,,3012216.2018.5.17.2,,5,Rain Showers,93.57,EDMONTON INTL A,8.7,2018,,,2018,19.3,8.6,,,,17,Averses de pluie,3012216,5,2018-05-17 02:00:00,5,
-113.57944444444445,53.31,9,3,,2018-05-17T10:00:00,,AB,99,17,,,,,3012216.2018.5.17.3,,5,Moderate Rain Showers,93.58,EDMONTON INTL A,8.4,2018,,,2018,14.5,8.3,,,,17,Averses de pluie modérées,3012216,5,2018-05-17 03:00:00,5,
-113.57944444444445,53.31,9,4,,2018-05-17T11:00:00,,AB,99,17,,,,,3012216.2018.5.17.4,,5,Heavy Rain Showers,93.62,EDMONTON INTL A,8.4,2018,,,2018,14.5,8.3,,,,17,Averses de pluie forte,3012216,5,2018-05-17 04:00:00,5,
-113.57944444444445,53.31,17,5,,2018-05-17T12:00:00,,AB,99,17,,,,,3012216.2018.5.17.5,,5,Rain Showers,93.65,EDMONTON INTL A,7.8,2018,,,2018,12.9,7.7,,,,17,Averses de pluie,3012216,5,2018-05-17 05:00:00,9,
-113.57944444444445,53.31,9,6,,2018-05-17T13:00:00,,AB,100,17,,,,,3012216.2018.5.17.6,,5,"Rain Showers,Fog",93.7,EDMONTON INTL A,7.7,2018,,,2018,6.4,7.7,,,,17,"Averses de pluie,Brouillard",3012216,5,2018-05-17 06:00:00,9,
-113.57944444444445,53.31,4,7,,2018-05-17T14:00:00,,AB,94,17,,,,,3012216.2018.5.17.7,,5,"Rain Showers,Fog",93.73,EDMONTON INTL A,8.3,2018,,,2018,6.4,7.4,,,,17,"Averses de pluie,Brouillard",3012216,5,2018-05-17 07:00:00,33,
-113.57944444444445,53.31,9,8,,2018-05-17T15:00:00,,AB,94,17,,,,,3012216.2018.5.17.8,,5,Cloudy,93.76,EDMONTON INTL A,9.2,2018,,,2018,16.1,8.3,,,,17,Nuageux,3012216,5,2018-05-17 08:00:00,33,
-113.57944444444445,53.31,12,9,,2018-05-17T16:00:00,,AB,86,17,,,,,3012216.2018.5.17.9,,5,NA,93.78,EDMONTON INTL A,10.2,2018,,,2018,16.1,7.9,,,,17,ND,3012216,5,2018-05-17 09:00:00,1,
-113.57944444444445,53.31,12,10,,2018-05-17T17:00:00,,AB,82,17,,,,,3012216.2018.5.17.10,,5,NA,93.8,EDMONTON INTL A,11.1,2018,,,2018,24.1,8.1,,,,17,ND,3012216,5,2018-05-17 10:00:00,2,
-113.57944444444445,53.31,17,11,,2018-05-17T18:00:00,,AB,76,17,,,,,3012216.2018.5.17.11,,5,Mostly Cloudy,93.8,EDMONTON INTL A,11.7,2018,,,2018,24.1,7.7,,,,17,Généralement nuageux,3012216,5,2018-05-17 11:00:00,2,
-113.57944444444445,53.31,18,12,,2018-05-17T19:00:00,,AB,68,17,,,,,3012216.2018.5.17.12,,5,NA,93.81,EDMONTON INTL A,12.8,2018,,,2018,24.1,7.1,,,,17,ND,3012216,5,2018-05-17 12:00:00,2,
-113.57944444444445,53.31,17,13,,2018-05-17T20:00:00,,AB,60,17,,,,,3012216.2018.5.17.13,,5,NA,93.81,EDMONTON INTL A,13.3,2018,,,2018,24.1,5.8,,,,17,ND,3012216,5,2018-05-17 13:00:00,1,
-113.57944444444445,53.31,14,14,,2018-05-17T21:00:00,,AB,61,17,,,,,3012216.2018.5.17.14,,5,Cloudy,93.81,EDMONTON INTL A,14.0,2018,,,2018,24.1,6.7,,,,17,Nuageux,3012216,5,2018-05-17 14:00:00,3,
-113.57944444444445,53.31,14,15,,2018-05-17T22:00:00,,AB,57,17,,,,,3012216.2018.5.17.15,,5,NA,93.82,EDMONTON INTL A,14.6,2018,,,2018,24.1,6.2,,,,17,ND,3012216,5,2018-05-17 15:00:00,5,
-113.57944444444445,53.31,18,16,,2018-05-17T23:00:00,,AB,55,17,,,,,3012216.2018.5.17.16,,5,NA,93.82,EDMONTON INTL A,15.2,2018,,,2018,24.1,6.3,,,,17,ND,3012216,5,2018-05-17 16:00:00,8,
-113.57944444444445,53.31,22,17,,2018-05-18T00:00:00,,AB,56,18,,,,,3012216.2018.5.17.17,,5,Mostly Cloudy,93.84,EDMONTON INTL A,14.7,2018,,,2018,24.1,6.1,,,,17,Généralement nuageux,3012216,5,2018-05-17 17:00:00,10,
-113.57944444444445,53.31,25,18,,2018-05-18T01:00:00,,AB,68,18,,,,,3012216.2018.5.17.18,,5,NA,93.89,EDMONTON INTL A,12.6,2018,,,2018,24.1,6.9,,,,17,ND,3012216,5,2018-05-17 18:00:00,12,
-113.57944444444445,53.31,23,19,,2018-05-18T02:00:00,,AB,74,18,,,,,3012216.2018.5.17.19,,5,NA,93.97,EDMONTON INTL A,11.3,2018,,,2018,24.1,6.9,,,,17,ND,3012216,5,2018-05-17 19:00:00,12,
-113.57944444444445,53.31,17,20,,2018-05-18T03:00:00,,AB,80,18,,,,,3012216.2018.5.17.20,,5,Mostly Cloudy,94.0,EDMONTON INTL A,10.0,2018,,,2018,24.1,6.7,,,,17,Généralement nuageux,3012216,5,2018-05-17 20:00:00,14,
-113.57944444444445,53.31,12,21,,2018-05-18T04:00:00,,AB,86,18,,,,,3012216.2018.5.17.21,,5,NA,94.08,EDMONTON INTL A,8.2,2018,,,2018,24.1,6.0,,,,17,ND,3012216,5,2018-05-17 21:00:00,16,
-113.57944444444445,53.31,10,22,,2018-05-18T05:00:00,,AB,92,18,,,,,3012216.2018.5.17.22,,5,NA,94.11,EDMONTON INTL A,6.7,2018,,,2018,24.1,5.6,,,,17,ND,3012216,5,2018-05-17 22:00:00,17,
-113.57944444444445,53.31,8,23,,2018-05-18T06:00:00,,AB,96,18,,,,,3012216.2018.5.17.23,,5,Mainly Clear,94.13,EDMONTON INTL A,4.0,2018,,,2018,24.1,3.4,,,,17,Généralement dégagé,3012216,5,2018-05-17 23:00:00,20,
-113.57944444444445,53.31,7,0,,2018-05-18T07:00:00,,AB,98,18,,,,,3012216.2018.5.18.0,,5,Fog,94.13,EDMONTON INTL A,3.8,2018,,,2018,4.8,3.5,,,,18,Brouillard,3012216,5,2018-05-18 00:00:00,19,
-113.57944444444445,53.31,8,1,,2018-05-18T08:00:00,,AB,99,18,,,,,3012216.2018.5.18.1,,5,Fog,94.13,EDMONTON INTL A,3.8,2018,,,2018,0.4,3.6,,,,18,Brouillard,3012216,5,2018-05-18 01:00:00,20,
-113.57944444444445,53.31,7,2,,2018-05-18T09:00:00,,AB,98,18,,,,,3012216.2018.5.18.2,,5,Fog,94.1,EDMONTON INTL A,1.6,2018,,,2018,0.2,1.4,,,,18,Brouillard,3012216,5,2018-05-18 02:00:00,20,
-113.57944444444445,53.31,7,3,,2018-05-18T10:00:00,,AB,98,18,,,,,3012216.2018.5.18.3,,5,Fog,94.11,EDMONTON INTL A,0.6,2018,,,2018,0.2,0.3,,,,18,Brouillard,3012216,5,2018-05-18 03:00:00,20,
-113.57944444444445,53.31,5,4,,2018-05-18T11:00:00,,AB,99,18,,,,,3012216.2018.5.18.4,,5,Fog,94.16,EDMONTON INTL A,1.2,2018,,,2018,0.2,1.0,,,,18,Brouillard,3012216,5,2018-05-18 04:00:00,18,
-113.57944444444445,53.31,6,5,,2018-05-18T12:00:00,,AB,98,18,,,,,3012216.2018.5.18.5,,5,Fog,94.18,EDMONTON INTL A,0.4,2018,,,2018,0.6,0.2,,,,18,Brouillard,3012216,5,2018-05-18 05:00:00,15,
-113.57944444444445,53.31,5,6,,2018-05-18T13:00:00,,AB,99,18,,,,,3012216.2018.5.18.6,,5,Fog,94.19,EDMONTON INTL A,2.2,2018,,,2018,1,2.0,,,,18,Brouillard,3012216,5,2018-05-18 06:00:00,19,
-113.57944444444445,53.31,3,7,,2018-05-18T14:00:00,,AB,99,18,,,,,3012216.2018.5.18.7,,5,NA,94.19,EDMONTON INTL A,6.5,2018,,,2018,12.9,6.3,,,,18,ND,3012216,5,2018-05-18 07:00:00,36,
-113.57944444444445,53.31,7,8,,2018-05-18T15:00:00,,AB,80,18,,,,,3012216.2018.5.18.8,,5,Mainly Clear,94.16,EDMONTON INTL A,10.0,2018,,,2018,19.3,6.9,,,,18,Généralement dégagé,3012216,5,2018-05-18 08:00:00,24,
-113.57944444444445,53.31,10,9,,2018-05-18T16:00:00,,AB,62,18,,,,,3012216.2018.5.18.9,,5,NA,94.15,EDMONTON INTL A,12.9,2018,,,2018,24.1,5.8,,,,18,ND,3012216,5,2018-05-18 09:00:00,22,
-113.57944444444445,53.31,9,10,,2018-05-18T17:00:00,,AB,53,18,,,,,3012216.2018.5.18.10,,5,NA,94.14,EDMONTON INTL A,14.1,2018,,,2018,24.1,4.7,,,,18,ND,3012216,5,2018-05-18 10:00:00,20,
-113.57944444444445,53.31,15,11,,2018-05-18T18:00:00,,AB,46,18,,,,,3012216.2018.5.18.11,,5,Mostly Cloudy,94.12,EDMONTON INTL A,15.3,2018,,,2018,24.1,3.9,,,,18,Généralement nuageux,3012216,5,2018-05-18 11:00:00,18,
-113.57944444444445,53.31,17,12,,2018-05-18T19:00:00,,AB,46,18,,,,,3012216.2018.5.18.12,,5,NA,94.08,EDMONTON INTL A,16.3,2018,,,2018,24.1,4.7,,,,18,ND,3012216,5,2018-05-18 12:00:00,20,
-113.57944444444445,53.31,19,13,,2018-05-18T20:00:00,,AB,41,18,,,,,3012216.2018.5.18.13,,5,NA,94.05,EDMONTON INTL A,17.1,2018,,,2018,24.1,3.7,,,,18,ND,3012216,5,2018-05-18 13:00:00,20,
-113.57944444444445,53.31,25,14,,2018-05-18T21:00:00,,AB,35,18,,,,,3012216.2018.5.18.14,,5,Mostly Cloudy,94.01,EDMONTON INTL A,17.3,2018,,,2018,24.1,1.9,,,,18,Généralement nuageux,3012216,5,2018-05-18 14:00:00,17,
-113.57944444444445,53.31,23,15,,2018-05-18T22:00:00,,AB,30,18,,,,,3012216.2018.5.18.15,,5,NA,93.97,EDMONTON INTL A,18.6,2018,,,2018,24.1,0.9,,,,18,ND,3012216,5,2018-05-18 15:00:00,17,
-113.57944444444445,53.31,27,16,,2018-05-18T23:00:00,,AB,36,18,,,,,3012216.2018.5.18.16,,5,NA,93.93,EDMONTON INTL A,16.5,2018,,,2018,24.1,1.4,,,,18,ND,3012216,5,2018-05-18 16:00:00,16,
-113.57944444444445,53.31,17,17,,2018-05-19T00:00:00,,AB,35,19,,,,,3012216.2018.5.18.17,,5,Mostly Cloudy,93.9,EDMONTON INTL A,17.9,2018,,,2018,24.1,2.5,,,,18,Généralement nuageux,3012216,5,2018-05-18 17:00:00,18,
-113.57944444444445,53.31,24,18,,2018-05-19T01:00:00,,AB,35,19,,,,,3012216.2018.5.18.18,,5,NA,93.87,EDMONTON INTL A,16.8,2018,,,2018,24.1,1.5,,,,18,ND,3012216,5,2018-05-18 18:00:00,16,
-113.57944444444445,53.31,14,19,,2018-05-19T02:00:00,,AB,38,19,,,,,3012216.2018.5.18.19,,5,NA,93.86,EDMONTON INTL A,16.2,2018,,,2018,24.1,1.9,,,,18,ND,3012216,5,2018-05-18 19:00:00,16,
-113.57944444444445,53.31,13,20,,2018-05-19T03:00:00,,AB,45,19,,,,,3012216.2018.5.18.20,,5,Clear,93.84,EDMONTON INTL A,14.1,2018,,,2018,24.1,2.4,,,,18,Dégagé,3012216,5,2018-05-18 20:00:00,16,
-113.57944444444445,53.31,14,21,,2018-05-19T04:00:00,,AB,57,19,,,,,3012216.2018.5.18.21,,5,NA,93.86,EDMONTON INTL A,10.1,2018,,,2018,24.1,2.0,,,,18,ND,3012216,5,2018-05-18 21:00:00,15,
-113.57944444444445,53.31,17,22,,2018-05-19T05:00:00,,AB,60,19,,,,,3012216.2018.5.18.22,,5,NA,93.85,EDMONTON INTL A,10.1,2018,,,2018,24.1,2.6,,,,18,ND,3012216,5,2018-05-18 22:00:00,15,
-113.57944444444445,53.31,19,23,,2018-05-19T06:00:00,,AB,64,19,,,,,3012216.2018.5.18.23,,5,Clear,93.83,EDMONTON INTL A,9.1,2018,,,2018,24.1,2.7,,,,18,Dégagé,3012216,5,2018-05-18 23:00:00,15,
-113.57944444444445,53.31,22,0,,2018-05-19T07:00:00,,AB,66,19,,,,,3012216.2018.5.19.0,,5,NA,93.8,EDMONTON INTL A,8.9,2018,,,2018,24.1,3.0,,,,19,ND,3012216,5,2018-05-19 00:00:00,14,
-113.57944444444445,53.31,18,1,,2018-05-19T08:00:00,,AB,73,19,,,,,3012216.2018.5.19.1,,5,NA,93.77,EDMONTON INTL A,7.4,2018,,,2018,32.2,2.9,,,,19,ND,3012216,5,2018-05-19 01:00:00,13,
-113.57944444444445,53.31,20,2,,2018-05-19T09:00:00,,AB,71,19,,,,,3012216.2018.5.19.2,,5,Clear,93.76,EDMONTON INTL A,7.7,2018,,,2018,24.1,2.7,,,,19,Dégagé,3012216,5,2018-05-19 02:00:00,14,
-113.57944444444445,53.31,21,3,,2018-05-19T10:00:00,,AB,69,19,,,,,3012216.2018.5.19.3,,5,NA,93.73,EDMONTON INTL A,7.8,2018,,,2018,24.1,2.4,,,,19,ND,3012216,5,2018-05-19 03:00:00,15,
-113.57944444444445,53.31,22,4,,2018-05-19T11:00:00,,AB,71,19,,,,,3012216.2018.5.19.4,,5,NA,93.71,EDMONTON INTL A,6.9,2018,,,2018,24.1,2.0,,,,19,ND,3012216,5,2018-05-19 04:00:00,14,
-113.57944444444445,53.31,21,5,,2018-05-19T12:00:00,,AB,72,19,,,,,3012216.2018.5.19.5,,5,Clear,93.69,EDMONTON INTL A,6.9,2018,,,2018,24.1,2.1,,,,19,Dégagé,3012216,5,2018-05-19 05:00:00,14,
-113.57944444444445,53.31,26,6,,2018-05-19T13:00:00,,AB,67,19,,,,,3012216.2018.5.19.6,,5,NA,93.65,EDMONTON INTL A,8.4,2018,,,2018,24.1,2.5,,,,19,ND,3012216,5,2018-05-19 06:00:00,15,
-113.57944444444445,53.31,21,7,,2018-05-19T14:00:00,,AB,59,19,,,,,3012216.2018.5.19.7,,5,NA,93.64,EDMONTON INTL A,10.7,2018,,,2018,24.1,3.0,,,,19,ND,3012216,5,2018-05-19 07:00:00,15,
-113.57944444444445,53.31,27,8,,2018-05-19T15:00:00,,AB,49,19,,,,,3012216.2018.5.19.8,,5,Mainly Clear,93.61,EDMONTON INTL A,13.4,2018,,,2018,24.1,3.0,,,,19,Généralement dégagé,3012216,5,2018-05-19 08:00:00,16,
-113.57944444444445,53.31,43,9,,2018-05-19T16:00:00,,AB,35,19,,,,,3012216.2018.5.19.9,,5,NA,93.58,EDMONTON INTL A,16.4,2018,,,2018,24.1,1.1,,,,19,ND,3012216,5,2018-05-19 09:00:00,18,
-113.57944444444445,53.31,47,10,,2018-05-19T17:00:00,,AB,31,19,,,,,3012216.2018.5.19.10,,5,NA,93.53,EDMONTON INTL A,17.6,2018,,,2018,24.1,0.3,,,,19,ND,3012216,5,2018-05-19 10:00:00,17,
-113.57944444444445,53.31,40,11,,2018-05-19T18:00:00,,AB,30,19,,,,,3012216.2018.5.19.11,,5,Mainly Clear,93.49,EDMONTON INTL A,19.1,2018,,,2018,24.1,1.1,,,,19,Généralement dégagé,3012216,5,2018-05-19 11:00:00,17,
-113.57944444444445,53.31,32,12,,2018-05-19T19:00:00,,AB,30,19,,,,,3012216.2018.5.19.12,,5,NA,93.43,EDMONTON INTL A,20.1,2018,,,2018,24.1,2.3,,,,19,ND,3012216,5,2018-05-19 12:00:00,17,
-113.57944444444445,53.31,34,13,,2018-05-19T20:00:00,,AB,29,19,,,,,3012216.2018.5.19.13,,5,NA,93.38,EDMONTON INTL A,21.0,2018,,,2018,24.1,2.2,,,,19,ND,3012216,5,2018-05-19 13:00:00,18,
-113.57944444444445,53.31,29,14,,2018-05-19T21:00:00,,AB,28,19,,,,,3012216.2018.5.19.14,,5,Mainly Clear,93.32,EDMONTON INTL A,21.9,2018,,,2018,24.1,2.6,,,,19,Généralement dégagé,3012216,5,2018-05-19 14:00:00,18,
-113.57944444444445,53.31,32,15,,2018-05-19T22:00:00,,AB,26,19,,,,,3012216.2018.5.19.15,,5,NA,93.22,EDMONTON INTL A,22.7,2018,,,2018,24.1,2.3,,,,19,ND,3012216,5,2018-05-19 15:00:00,17,
-113.57944444444445,53.31,35,16,,2018-05-19T23:00:00,,AB,25,19,,,,,3012216.2018.5.19.16,,5,NA,93.16,EDMONTON INTL A,23.1,2018,,,2018,24.1,2.1,,,,19,ND,3012216,5,2018-05-19 16:00:00,17,
-113.57944444444445,53.31,36,17,,2018-05-20T00:00:00,,AB,24,20,,,,,3012216.2018.5.19.17,,5,Mainly Clear,93.1,EDMONTON INTL A,22.4,2018,,,2018,24.1,0.9,,,,19,Généralement dégagé,3012216,5,2018-05-19 17:00:00,17,
-113.57944444444445,53.31,33,18,,2018-05-20T01:00:00,,AB,25,20,,,,,3012216.2018.5.19.18,,5,NA,93.06,EDMONTON INTL A,21.9,2018,,,2018,24.1,1.2,,,,19,ND,3012216,5,2018-05-19 18:00:00,17,
-113.57944444444445,53.31,27,19,,2018-05-20T02:00:00,,AB,28,20,,,,,3012216.2018.5.19.19,,5,NA,93.06,EDMONTON INTL A,20.5,2018,,,2018,24.1,1.6,,,,19,ND,3012216,5,2018-05-19 19:00:00,18,
-113.57944444444445,53.31,26,20,,2018-05-20T03:00:00,,AB,33,20,,,,,3012216.2018.5.19.20,,5,Mostly Cloudy,93.03,EDMONTON INTL A,18.3,2018,,,2018,24.1,2.0,,,,19,Généralement nuageux,3012216,5,2018-05-19 20:00:00,16,
-113.57944444444445,53.31,26,21,,2018-05-20T04:00:00,,AB,39,20,,,,,3012216.2018.5.19.21,,5,NA,93.06,EDMONTON INTL A,16.1,2018,,,2018,24.1,2.4,,,,19,ND,3012216,5,2018-05-19 21:00:00,16,
-113.57944444444445,53.31,25,22,,2018-05-20T05:00:00,,AB,46,20,,,,,3012216.2018.5.19.22,,5,NA,93.08,EDMONTON INTL A,14.6,2018,,,2018,24.1,3.2,,,,19,ND,3012216,5,2018-05-19 22:00:00,17,
-113.57944444444445,53.31,22,23,,2018-05-20T06:00:00,,AB,53,20,,,,,3012216.2018.5.19.23,,5,Mainly Clear,93.07,EDMONTON INTL A,12.9,2018,,,2018,24.1,3.7,,,,19,Généralement dégagé,3012216,5,2018-05-19 23:00:00,16,
-113.57944444444445,53.31,20,0,,2018-05-20T07:00:00,,AB,59,20,,,,,3012216.2018.5.20.0,,5,NA,93.06,EDMONTON INTL A,11.5,2018,,,2018,24.1,3.7,,,,20,ND,3012216,5,2018-05-20 00:00:00,15,
-113.57944444444445,53.31,18,1,,2018-05-20T08:00:00,,AB,66,20,,,,,3012216.2018.5.20.1,,5,NA,93.01,EDMONTON INTL A,9.5,2018,,,2018,24.1,3.5,,,,20,ND,3012216,5,2018-05-20 01:00:00,15,
-113.57944444444445,53.31,20,2,,2018-05-20T09:00:00,,AB,74,20,,,,,3012216.2018.5.20.2,,5,Mainly Clear,92.97,EDMONTON INTL A,7.7,2018,,,2018,24.1,3.3,,,,20,Généralement dégagé,3012216,5,2018-05-20 02:00:00,14,
-113.57944444444445,53.31,21,3,,2018-05-20T10:00:00,,AB,78,20,,,,,3012216.2018.5.20.3,,5,NA,92.94,EDMONTON INTL A,7.0,2018,,,2018,24.1,3.4,,,,20,ND,3012216,5,2018-05-20 03:00:00,13,
-113.57944444444445,53.31,18,4,,2018-05-20T11:00:00,,AB,79,20,,,,,3012216.2018.5.20.4,,5,NA,92.9,EDMONTON INTL A,6.3,2018,,,2018,24.1,3.0,,,,20,ND,3012216,5,2018-05-20 04:00:00,13,
-113.57944444444445,53.31,21,5,,2018-05-20T12:00:00,,AB,76,20,,,,,3012216.2018.5.20.5,,5,Clear,92.85,EDMONTON INTL A,7.6,2018,,,2018,24.1,3.6,,,,20,Dégagé,3012216,5,2018-05-20 05:00:00,14,
-113.57944444444445,53.31,24,6,,2018-05-20T13:00:00,,AB,70,20,,,,,3012216.2018.5.20.6,,5,NA,92.8,EDMONTON INTL A,9.4,2018,,,2018,24.1,4.2,,,,20,ND,3012216,5,2018-05-20 06:00:00,14,
